word,raw_word,length,writing_time,delay,log_prob
of,of,2,0.229,0.43890000009536745,-0.022216796875
fresh,fresh,5,0.98,0.8079000000953674,-1.171875
"fish,",fish,5,1.577,0.5512000000476838,-8.046875
"crabs,",crabs,6,1.495,0.2017000000476837,-3.66796875
and,and,3,0.372,0.7308999998569489,-0.00875091552734375
oysters,oysters,7,1.472,0.5427999999523163,-6.4921875
on,on,2,0.335,0.7978999998569488,-0.297607421875
ice.,ice,4,0.472,2.057799999952316,-15.40625
A,A,1,0,0.44989999985694884,-0.0269775390625
room,room,4,0.565,0.20970000004768372,-1.2900390625
filled,filled,6,0.764,0.49279999995231627,-0.022216796875
with,with,4,0.421,0.20859999990463257,-0.0009760856628417969
interactive,interactive,11,1.475,2.3570999999046327,-4.5234375
exhibits,exhibits,8,5.332,0.45370000004768374,-0.81787109375
that,that,4,0.433,0.4505,-0.56591796875
spark,spark,5,0.763,0.35540000009536743,-4.0
curiosity.,curiosity,10,1.985,1.289,-19.640625
The,The,3,0.278,0.18070000004768372,-0.00681304931640625
light,light,5,0.691,0.16210000014305115,-2.484375
of,of,2,0.188,0.20960000014305114,-0.044891357421875
the,the,3,0.295,0.218,-0.1800537109375
city,city,4,0.567,0.5185,-2.818359375
covers,covers,6,0.932,0.21339999985694885,-7.921875
the,the,3,0.289,0.22619999980926514,-0.0467529296875
"atmosphere,",atmosphere,11,2.358,0.1875,-6.515625
while,while,5,0.604,0.21479999995231627,-0.88916015625
the,the,3,1.014,0.21190000009536744,-0.0009760856628417969
silence,silence,7,0.924,1.0062999999523163,-4.4453125
of,of,2,0.916,0.26470000004768374,-0.040191650390625
night,night,5,0.62,0.22270000004768373,-0.685546875
creates,creates,7,0.929,0.396,-3.28515625
a,a,1,0.133,0.5435,-1.5107421875
felling,felling,7,1.184,0.46560000014305114,-19.90625
of,of,2,0.25,0.2502000000476837,-0.07611083984375
peace,peace,5,0.576,0.26059999990463256,-1.4765625
and,and,3,0.309,0.5333000001907349,-0.023162841796875
reconciliation.,reconciliation,15,3.313,1.3304000000953675,-14.8046875
Kites,Kites,5,1.095,0.3492000000476837,-1.8779296875
of,of,2,0.213,0.17559999990463257,-0.0411376953125
all,all,3,0.313,0.2597999999523163,-0.505859375
shapes,shapes,6,1.125,0.2105,-0.8642578125
and,and,3,0.281,0.19660000014305115,-0.002925872802734375
colors,colors,6,1.821,0.3315,-4.46484375
soar,soar,4,0.874,0.6516000001430512,-12.8203125
high,high,4,0.889,0.2725999999046326,-0.10467529296875
in,in,2,0.3,0.2072999999523163,-0.70947265625
the,the,3,0.292,0.20209999990463257,-0.0009760856628417969
"sky,",sky,4,1.065,0.4805,-0.7685546875
dancing,dancing,7,0.973,0.23580000019073485,-1.4716796875
with,with,4,0.455,0.2545,-2.154296875
the,the,3,0.332,0.2582999999523163,-0.023162841796875
breeze.,breeze,7,1.226,1.6884000000953674,-8.3515625
The,The,3,0.254,0.19579999995231628,-0.055084228515625
room,room,4,0.438,0.27780000019073486,-3.15625
is,is,2,0.208,0.1967000000476837,-0.0097198486328125
full,full,4,0.619,0.25940000009536746,-0.19140625
of,of,2,0.268,0.663,-0.00389862060546875
materials,materials,9,1.483,0.19460000014305115,-5.62109375
of,of,2,0.175,0.171,-0.1611328125
all,all,3,0.298,0.25059999990463255,-0.470947265625
types,types,5,0.762,0.2925999999046326,-2.427734375
and,and,3,0.312,0.17809999990463257,-0.00875091552734375
"colors,",colors,7,1.222,0.206,-1.51171875
while,while,5,0.651,0.2012999999523163,-6.44921875
at,at,2,0.244,0.195,-1.642578125
a,a,1,0.105,0.30529999995231627,-3.6015625
counter,counter,7,0.907,1.0892000000476838,-2.724609375
sits,sits,4,0.413,0.3575999999046326,-1.576171875
an,an,2,0.338,0.26430000019073485,-0.01165008544921875
old,old,3,0.5,1.4679000000953675,-1.3974609375
woman,woman,5,0.992,0.17260000014305116,-0.461669921875
with,with,4,0.64,0.17,-0.1824951171875
a,a,1,0.083,0.3361999998092651,-0.0019512176513671875
smile,smile,5,0.846,0.45109999990463256,-0.256103515625
on,on,2,0.313,0.3375,-0.002925872802734375
her,her,3,0.578,0.23839999985694885,0.0
"face,",face,5,0.779,0.22879999995231629,-0.0164642333984375
waiting,waiting,7,2.285,0.5552999999523163,-1.2841796875
for,for,3,0.61,0.19320000004768373,-0.08514404296875
any,any,3,1.112,0.6887000000476837,-8.390625
customer.,customer,9,1.022,1.4495999999046325,-20.703125
People,People,6,0.949,0.3384000000953674,-1.4541015625
are,are,3,0.45,0.21380000019073486,-0.038330078125
running,running,7,0.868,0.5219000000953674,-3.017578125
around,around,6,13.204,0.48610000014305116,-0.27783203125
to,to,2,0.218,0.2512000000476837,-0.0126190185546875
make,make,4,0.443,0.1782999999523163,-0.280029296875
the,the,3,0.26,0.4637999999523163,-0.0307769775390625
last,last,4,0.916,0.29279999995231626,-8.4609375
possible,possible,8,1.845,0.2427999999523163,-5.19921875
arrangements,arrangements,12,3.523,0.5825999999046325,-3.79296875
to,to,2,0.233,1.1247000000476837,-0.274169921875
make,make,4,1.325,0.18919999980926513,-0.0860595703125
the,the,3,0.284,0.5516000001430511,-0.09228515625
festival,festival,8,1.339,0.8847999999523163,-9.7734375
"perfect,",perfect,8,2.798,0.21729999995231628,-8.140625
while,while,5,0.988,0.2567999999523163,-2.205078125
the,the,3,0.352,0.8762999999523163,-0.242431640625
main,main,4,1.075,0.14970000004768372,-3.87890625
artist,artist,6,0.86,0.25820000004768373,-10.8984375
is,is,2,0.228,0.22179999995231628,-0.0126190185546875
being,being,5,0.643,0.9869000000953674,-0.466796875
arranged,arranged,8,2.27,0.2745,-7.484375
for,for,3,0.337,0.21859999990463258,-0.0869140625
the,the,3,0.329,0.5995,-0.147705078125
show.,show,5,1.01,1.4891000001430512,-11.0546875
Generations,Generations,11,1.654,0.7478999998569489,-10.046875
gather,gather,6,1.289,0.387,-2.833984375
on,on,2,0.366,0.275,-1.59375
picnic,picnic,6,1.118,0.6786999998092651,-4.88671875
"blankets,",blankets,9,3.654,0.37509999990463255,-5.890625
sharing,sharing,7,1.585,0.30379999995231627,-0.6748046875
stories,stories,7,1.403,0.7442000000476837,-1.986328125
and,and,3,0.696,1.057100000143051,-0.86474609375
enjoying,enjoying,8,2.356,0.855,-5.1484375
homemade,homemade,8,1.905,1.1445999999046326,-7.578125
dishes.,dishes,7,1.267,1.9912000000476837,-18.421875
The,The,3,0.303,0.18190000009536744,-0.2347412109375
cooks,cooks,5,0.543,1.0787000000476836,-0.29541015625
and,and,3,0.338,0.21930000019073487,-0.0164642333984375
waiters,waiters,7,1.278,0.6276999998092652,-3.47265625
run,run,3,0.363,0.9528999998569488,-3.822265625
from,from,4,0.703,0.24119999980926513,0.0
one,one,3,0.545,0.5560999999046325,0.0
place,place,5,0.828,0.204,-0.8779296875
to,to,2,0.201,0.2715,-0.0009760856628417969
another,another,7,1.914,0.18780000019073487,-0.0009760856628417969
in,in,2,0.217,0.5479000000953674,-0.376953125
the,the,3,0.597,0.165,-1.458984375
full,full,4,0.556,0.655,-6.6484375
kitchen,kitchen,7,1.303,0.21320000004768372,-3.953125
to,to,2,0.217,0.17759999990463257,-0.580078125
serve,serve,5,0.683,0.6513999998569489,-4.39453125
the,the,3,0.299,0.4112000000476837,-1.3876953125
orders,orders,6,1.034,0.19939999985694884,-7.015625
as,as,2,0.21,0.31909999990463256,0.0
quickly,quickly,7,1.098,0.31880000019073484,-0.326171875
as,as,2,0.246,0.19939999985694884,0.0
"possible,",possible,9,1.767,0.36140000009536744,-0.0009760856628417969
while,while,5,0.634,0.6640999999046325,-2.01953125
the,the,3,0.724,0.22160000014305115,-0.0019512176513671875
smell,smell,5,0.922,0.7190999999046326,-1.388671875
of,of,2,0.706,0.22640000009536743,-0.0019512176513671875
different,different,9,1.312,0.9528999998569488,-3.720703125
foods,foods,5,0.729,0.5959000000953675,-1.37890625
covers,covers,6,0.941,0.621,-7.90234375
the,the,3,0.427,0.2367999999523163,-0.01068115234375
atmosphere.,atmosphere,11,2.365,1.3948000001907348,-12.03125
The,The,3,0.273,0.19420000004768373,-0.0009760856628417969
sun,sun,3,0.293,0.43,-0.078857421875
has,has,3,0.486,0.21410000014305114,-0.0155029296875
just,just,4,0.446,0.21470000004768372,-0.53662109375
"risen,",risen,6,0.877,0.24289999985694885,-1.9189453125
the,the,3,0.305,0.40210000014305114,-0.0145416259765625
lake,lake,4,0.69,0.2285,-2.662109375
is,is,2,0.23,1.0407000000476838,-0.035491943359375
surrounded,surrounded,10,2.937,0.37209999990463255,-0.1954345703125
by,by,2,0.322,0.29440000009536743,-0.0269775390625
green,green,5,0.646,1.4675,-3.38671875
trees,trees,5,0.814,0.3937999999523163,-0.580078125
while,while,5,0.678,0.22660000014305115,-6.30078125
insects,insects,7,0.939,0.29979999995231627,-5.4140625
fly,fly,3,0.434,1.0887000000476836,-1.822265625
over,over,4,0.576,0.28739999985694886,-1.9658203125
the,the,3,0.313,0.2072999999523163,-0.0019512176513671875
lake.,lake,5,0.634,1.8082000000476837,-6.7109375
Full,Full,4,1.466,0.32290000009536746,-3.31640625
of,of,2,0.329,0.20359999990463257,-0.0019512176513671875
color,color,5,1.182,2.324899999856949,-4.28515625
and,and,3,0.299,0.21470000004768372,-0.04766845703125
"creativity,",creativity,11,2.8,0.25820000004768373,-12.0546875
mural,mural,5,0.593,0.2787999999523163,-5.0
decorate,decorate,8,0.884,0.25440000009536745,-7.671875
"walls,",walls,6,1.427,0.5738999998569488,-8.296875
galleries,galleries,9,1.412,0.2965999999046326,-5.4296875
showcase,showcase,8,1.656,0.6800999999046325,-6.8671875
unique,unique,6,0.943,0.21159999990463257,-6.95703125
art.,art,4,0.451,1.209,-12.015625
A,A,1,0,0.22039999985694886,-0.002925872802734375
lot,lot,3,0.33,0.3851000001430511,-1.5146484375
of,of,2,0.402,0.6839999999999999,-0.002925872802734375
people,people,6,3.729,0.2512000000476837,-0.72509765625
with,with,4,0.489,0.20680000019073486,-0.51416015625
a,a,1,0.115,0.42219999980926515,-0.0009760856628417969
lot,lot,3,0.624,0.23040000009536743,-0.405517578125
of,of,2,0.226,0.8262999999523163,-0.00681304931640625
luaggage,luaggage,8,2.2,0.4574000000953674,-13.9453125
behind,behind,6,1.119,0.6901000001430512,-4.61328125
them,them,4,0.489,0.29239999985694887,-0.033599853515625
pile,pile,4,1.737,0.7189000000953675,-5.9921875
up,up,2,1.607,0.702,-0.09228515625
at,at,2,0.318,0.38880000019073485,-0.65576171875
each,each,4,0.887,0.328,-5.62109375
terminal,terminal,8,1.103,0.23369999980926515,-5.71484375
to,to,2,0.248,0.22389999985694886,-2.39453125
get,get,3,0.547,0.38170000004768373,-0.0164642333984375
on,on,2,0.441,0.26409999990463257,-1.556640625
the,the,3,0.337,0.21909999990463258,-0.2880859375
plane,plane,5,0.662,0.25209999990463255,-0.72314453125
as,as,2,0.243,0.4895,-0.0009760856628417969
quickly,quickly,7,1.431,0.35729999995231626,-0.84326171875
as,as,2,0.235,0.2367000000476837,0.0
possible.,possible,9,1.753,1.6552999999523164,-6.5234375
The,The,3,0.292,0.19019999980926514,-0.0009760856628417969
loud,loud,4,0.59,0.42509999990463254,-1.28125
noise,noise,5,0.841,0.3787999999523163,-1.7734375
of,of,2,0.265,0.2362000000476837,-0.336669921875
the,the,3,0.29,0.18130000019073486,-0.12298583984375
cars,cars,4,0.859,0.336,-1.5732421875
creates,creates,7,0.98,0.4757999999523163,-1.896484375
a,a,1,0.121,0.6126000001430512,-0.01068115234375
remarkable,remarkable,10,2.213,2.2055,-8.109375
adrenaline,adrenaline,10,1.565,0.4245,-0.25927734375
"rush,",rush,5,1.024,0.19959999990463256,-0.1619873046875
while,while,5,0.587,0.25259999990463256,-3.48046875
the,the,3,0.304,0.2415,-0.020294189453125
drivers,drivers,7,0.902,0.6279000000953674,-0.841796875
give,give,4,0.854,0.22479999995231628,-7.9140625
their,their,5,0.525,0.2377000000476837,-0.004871368408203125
best,best,4,0.655,0.24320000004768372,-1.650390625
to,to,2,0.268,0.5137999999523163,-0.8955078125
emerge,emerge,6,0.702,0.8482999999523163,-0.1064453125
victorious.,victorious,11,3.148,1.239,-20.890625
The,The,3,0.329,0.3284000000953674,-0.1800537109375
dark,dark,4,0.584,0.196,-3.642578125
room,room,4,0.472,0.28119999980926513,-1.2099609375
lights,lights,6,1.073,0.2872999999523163,-1.1630859375
up,up,2,0.648,0.2780999999046326,-0.00389862060546875
with,with,4,0.447,1.2466999998092652,-0.0212554931640625
images,images,6,1.696,0.24119999980926513,-0.60595703125
of,of,2,0.204,0.20269999980926515,-0.0097198486328125
"planets,",planets,8,1.077,0.8324000000953674,-9.15625
"galaxies,",galaxies,9,3.573,0.19270000004768373,-5.7890625
and,and,3,0.308,0.23040000009536743,-0.00389862060546875
constellations,constellations,14,2.651,0.2596000001430511,-12.984375
as,as,2,0.244,0.44009999990463256,-4.6796875
guide,guide,5,0.846,0.29440000009536743,-11.28125
explains,explains,8,1.02,0.24040000009536744,-7.66796875
the,the,3,0.282,0.262,-0.037384033203125
wonders,wonders,7,0.912,0.18540000009536745,-2.44921875
of,of,2,0.19,0.20330000019073485,-0.0164642333984375
space.,space,6,0.504,1.295,-8.4921875
The,The,3,0.452,1.4248000001907348,-0.01934814453125
vineyard,vineyard,8,2.637,0.313,-0.319091796875
is,is,2,0.258,0.26610000014305113,-0.00389862060546875
divided,divided,7,1.367,0.227,-0.0770263671875
into,into,4,0.481,0.24369999980926513,-0.05877685546875
many,many,4,0.502,0.2532999999523163,-7.0546875
"rows,",rows,5,0.885,0.3777999999523163,-0.026031494140625
while,while,5,0.666,0.26859999990463257,-5.0546875
two,two,3,0.367,0.5993000001907348,-2.51953125
people,people,6,0.722,0.213,-1.9345703125
are,are,3,0.297,0.15740000009536742,-0.00681304931640625
placed,placed,6,0.987,0.3005,-5.41796875
to,to,2,0.25,0.4082999999523163,-0.254638671875
pick,pick,4,0.716,2.4257000000476836,-8.84375
in,in,2,2.465,0.19429999995231628,-3.8984375
each,each,4,0.38,0.24459999990463258,-0.084228515625
row.,row,4,0.443,0.5727999999523162,-8.640625
The,The,3,0.683,0.21679999995231627,-0.002925872802734375
atmosphere,atmosphere,10,1.42,0.41729999995231626,-3.4296875
is,is,2,0.298,0.21210000014305114,-0.0155029296875
"calm,",calm,5,0.775,0.1992999999523163,-6.0546875
with,with,4,0.413,0.2882999999523163,-0.026031494140625
yellow,yellow,6,0.871,0.2335,-2.328125
and,and,3,0.359,0.325,-0.099365234375
brown,brown,5,2.004,0.8411999998092652,-4.796875
autumn,autumn,6,2.295,1.1406000001430512,-5.35546875
colors,colors,6,0.779,0.24460000014305114,-2.4765625
predominating.,predominating,14,4.194,1.6209000000953675,-22.875
Crows,Crows,5,0.637,0.8905,-10.2109375
line,line,4,0.761,0.19129999995231628,-0.40087890625
the,the,3,0.267,0.24659999990463258,-0.00875091552734375
"sidewalks,",sidewalks,10,1.429,0.4007999999523163,-3.275390625
waving,waving,6,1.163,0.9642999999523163,-0.112548828125
flags,flags,5,3.241,1.9576000001430511,-0.63720703125
and,and,3,0.326,0.38790000009536746,-0.25390625
cheering,cheering,8,1.541,0.43319999980926516,-3.3046875
as,as,2,0.234,0.21879999995231628,-0.386962890625
colorful,colorful,8,0.998,0.25089999985694883,-2.84765625
"floats,",floats,7,2.681,0.30379999995231627,-7.47265625
"dancers,",dancers,8,0.894,0.17940000009536744,-2.833984375
and,and,3,0.339,0.24259999990463257,-0.01165008544921875
performers,performers,10,2.151,0.23970000004768371,-3.515625
pass,pass,4,0.461,0.2742999999523163,-0.440673828125
by.,by,3,0.553,2.6813999998569487,-21.125
A,A,1,0,0.2375,-0.0887451171875
child,child,5,0.66,0.42479999995231627,-1.07421875
stands,stands,6,0.704,0.146,-0.320556640625
in,in,2,0.133,0.21490000009536744,-0.0019512176513671875
the,the,3,0.27,0.13740000009536743,0.0
middle,middle,6,0.667,0.17269999980926515,-1.009765625
of,of,2,0.168,0.19609999990463256,0.0
the,the,3,0.283,0.25759999990463256,-0.46728515625
room,room,4,0.572,0.21679999995231627,-1.1201171875
with,with,4,0.379,0.20139999985694884,-0.03643798828125
a,a,1,0.085,0.42490000009536744,-0.120361328125
party,party,5,0.974,0.913,-7.27734375
hat,hat,3,0.878,0.2546000001430512,-0.35205078125
on,on,2,0.372,0.7076999998092651,-0.013580322265625
his,his,3,0.67,0.21930000019073487,0.0
head,head,4,0.374,2.4117999999523163,-0.00389862060546875
and,and,3,0.385,0.168,-0.0155029296875
a,a,1,0.076,0.4032999999523163,-0.044891357421875
cake,cake,4,0.584,1.3,-5.1953125
in,in,2,0.294,0.44289999985694883,-0.007781982421875
his,his,3,0.574,0.21729999995231628,-0.0269775390625
"hand,",hand,5,0.603,0.22939999985694887,-0.67041015625
while,while,5,0.594,1.0925999999046325,-1.44921875
people,people,6,1.036,0.6189000000953674,-1.68359375
stand,stand,5,0.616,0.23409999990463257,-2.572265625
around,around,6,0.852,0.9367999999523163,-1.2412109375
him,him,3,0.741,0.8172999999523163,-0.01165008544921875
and,and,3,0.732,0.23959999990463257,-0.299072265625
sign,sign,4,0.629,0.9017999999523163,-9.46875
happy,happy,5,0.753,0.7127999999523162,-6.421875
birthday,birthday,8,2.148,1.3007000000476838,-0.63134765625
to,to,2,0.651,0.23740000009536744,-0.06427001953125
him.,him,4,0.554,1.2455999999046325,-14.953125
The,The,3,0.316,0.22939999985694887,-0.8701171875
vey,vey,3,0.388,1.5315,-13.59375
tall,tall,4,0.749,0.4173000001907349,-7.26953125
trees,trees,5,0.84,0.8154000000953674,-0.53955078125
create,create,6,0.698,0.32290000009536746,-0.2073974609375
the,the,3,0.337,0.21909999990463258,-0.203369140625
atmosphere,atmosphere,10,1.523,0.5678999998569488,-4.26171875
of,of,2,0.215,0.18179999995231627,-0.065185546875
a,a,1,0.108,0.413,-0.0596923828125
green,green,5,0.864,1.267,-8.8203125
"bunker,",bunker,7,2.353,0.22910000014305115,-11.921875
while,while,5,0.705,0.237,-1.876953125
the,the,3,0.307,0.981,-0.0009760856628417969
path,path,4,1.253,0.21490000009536744,-1.29296875
on,on,2,0.249,0.20359999990463257,-0.9560546875
which,which,5,0.579,1.1896000001430511,-0.0009760856628417969
the,the,3,0.271,1.3267999999523163,-0.0985107421875
bike,bike,4,1.636,12.138399999856949,-2.6875
goes,goes,4,12.377,0.2905999999046326,-1.802734375
is,is,2,0.226,0.319,-0.0241241455078125
full,full,4,0.705,0.26059999990463256,-2.806640625
of,of,2,0.201,0.2937000000476837,-0.00681304931640625
brown,brown,5,0.761,1.2122999999523163,-7.2109375
colored,colored,7,0.844,0.22369999980926514,-7.5859375
leaves,leaves,6,0.756,0.7994000000953674,-3.37109375
and,and,3,0.309,0.22740000009536743,-2.845703125
the,the,3,0.338,1.070399999856949,-0.1290283203125
vegatation,vegatation,10,3.162,0.22370000004768373,-14.8671875
next,next,4,2.382,0.5582000000476837,-1.4990234375
to,to,2,0.238,0.26459999990463257,-0.00681304931640625
it,it,2,0.254,0.22609999990463256,-0.1602783203125
creates,creates,7,0.879,0.24460000014305114,-3.1484375
a,a,1,0.121,0.27,-0.0212554931640625
remarkable,remarkable,10,3.154,0.314,-11.078125
background.,background,11,2.288,1.4157000000476838,-17.046875
Plus,Plus,4,0.729,1.2042000000476838,-9.65625
"lounges,",lounges,8,3.017,1.2233000001907348,-13.65625
sparkling,sparkling,9,2.245,1.3767000000476837,-4.4375
"chandeliers,",chandeliers,12,4.198,0.2117999999523163,-14.28125
and,and,3,0.322,0.3562000000476837,-0.004871368408203125
large,large,5,0.783,0.5187999999523163,-2.74609375
windows,windows,7,0.999,0.22370000004768373,-1.26171875
